shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Export,13.730366,100.475433,2950,29500
Export,13.730409,100.475515,2951,29510
Export,13.730452,100.475596,2952,29520
Export,13.730495,100.475677,2953,29530
Export,13.730537,100.475758,2954,29540
Export,13.73058,100.47584,2955,29550
Export,13.730623,100.475921,2956,29560
Export,13.730666,100.476002,2957,29570
Export,13.730709,100.476083,2958,29580
Export,13.730752,100.476165,2959,29590
Export,13.730795,100.476246,2960,29600
Export,13.730837,100.476327,2961,29610
Export,13.73088,100.476409,2962,29620
Export,13.730923,100.47649,2963,29630
Export,13.730966,100.476571,2964,29640
Export,13.731009,100.476652,2965,29650
Export,13.7310165,100.4766667,2966,29660
Export,13.7291718,100.4731476,2967,29670
Export,13.729214,100.473229,2968,29680
Export,13.729256,100.473311,2969,29690
Export,13.729298,100.473392,2970,29700
Export,13.729341,100.473474,2971,29710
Export,13.729383,100.473556,2972,29720
Export,13.729425,100.473637,2973,29730
Export,13.729467,100.473719,2974,29740
Export,13.72951,100.473801,2975,29750
Export,13.729552,100.473882,2976,29760
Export,13.729594,100.473964,2977,29770
Export,13.729636,100.474045,2978,29780
Export,13.729679,100.474127,2979,29790
Export,13.729721,100.474209,2980,29800
Export,13.729763,100.47429,2981,29810
Export,13.7297658,100.4742956,2982,29820
Export,13.7288174,100.4724985,2983,29830
Export,13.728861,100.472579,2984,29840
Export,13.728905,100.47266,2985,29850
Export,13.728949,100.47274,2986,29860
Export,13.728993,100.472821,2987,29870
Export,13.729037,100.472902,2988,29880
Export,13.729081,100.472982,2989,29890
Export,13.729125,100.473063,2990,29900
Export,13.72917,100.473143,2991,29910
Export,13.7291718,100.4731476,2992,29920
Export,13.7281504,100.4715759,2993,29930
Export,13.728204,100.47165,2994,29940
Export,13.728258,100.471724,2995,29950
Export,13.728311,100.471798,2996,29960
Export,13.728365,100.471873,2997,29970
Export,13.728419,100.471947,2998,29980
Export,13.728472,100.472021,2999,29990
Export,13.728526,100.472095,3000,30000
Export,13.728579,100.472169,3001,30010
Export,13.728633,100.472244,3002,30020
Export,13.728687,100.472318,3003,30030
Export,13.72874,100.472392,3004,30040
Export,13.728794,100.472466,3005,30050
Export,13.7288174,100.4724985,3006,30060
Export,13.7279419,100.4713398,3007,30070
Export,13.728002,100.471408,3008,30080
Export,13.728063,100.471477,3009,30090
Export,13.728123,100.471545,3010,30100
Export,13.7281504,100.4715759,3011,30110
Export,13.724643,100.46521,3012,30120
Export,13.724687,100.465291,3013,30130
Export,13.72473,100.465372,3014,30140
Export,13.724774,100.465453,3015,30150
Export,13.724817,100.465534,3016,30160
Export,13.724861,100.465614,3017,30170
Export,13.724904,100.465695,3018,30180
Export,13.724948,100.465776,3019,30190
Export,13.724991,100.465857,3020,30200
Export,13.725035,100.465938,3021,30210
Export,13.725078,100.466019,3022,30220
Export,13.725122,100.4661,3023,30230
Export,13.725165,100.466181,3024,30240
Export,13.725209,100.466262,3025,30250
Export,13.725252,100.466342,3026,30260
Export,13.725296,100.466423,3027,30270
Export,13.72534,100.466504,3028,30280
Export,13.725383,100.466585,3029,30290
Export,13.725427,100.466666,3030,30300
Export,13.72547,100.466747,3031,30310
Export,13.725514,100.466828,3032,30320
Export,13.725557,100.466909,3033,30330
Export,13.725601,100.46699,3034,30340
Export,13.725644,100.46707,3035,30350
Export,13.725688,100.467151,3036,30360
Export,13.725731,100.467232,3037,30370
Export,13.725775,100.467313,3038,30380
Export,13.725818,100.467394,3039,30390
Export,13.725862,100.467475,3040,30400
Export,13.725905,100.467556,3041,30410
Export,13.725949,100.467637,3042,30420
Export,13.725992,100.467718,3043,30430
Export,13.726036,100.467798,3044,30440
Export,13.72608,100.467879,3045,30450
Export,13.726123,100.46796,3046,30460
Export,13.726167,100.468041,3047,30470
Export,13.72621,100.468122,3048,30480
Export,13.726254,100.468203,3049,30490
Export,13.726297,100.468284,3050,30500
Export,13.726341,100.468365,3051,30510
Export,13.726384,100.468446,3052,30520
Export,13.726428,100.468526,3053,30530
Export,13.726471,100.468607,3054,30540
Export,13.726515,100.468688,3055,30550
Export,13.726558,100.468769,3056,30560
Export,13.726602,100.46885,3057,30570
Export,13.726645,100.468931,3058,30580
Export,13.726689,100.469012,3059,30590
Export,13.726733,100.469093,3060,30600
Export,13.726776,100.469174,3061,30610
Export,13.72682,100.469254,3062,30620
Export,13.726863,100.469335,3063,30630
Export,13.726907,100.469416,3064,30640
Export,13.72695,100.469497,3065,30650
Export,13.726994,100.469578,3066,30660
Export,13.727037,100.469659,3067,30670
Export,13.727081,100.46974,3068,30680
Export,13.727124,100.469821,3069,30690
Export,13.727168,100.469902,3070,30700
Export,13.727211,100.469982,3071,30710
Export,13.727255,100.470063,3072,30720
Export,13.727298,100.470144,3073,30730
Export,13.727342,100.470225,3074,30740
Export,13.727386,100.470306,3075,30750
Export,13.727429,100.470387,3076,30760
Export,13.727473,100.470468,3077,30770
Export,13.727516,100.470549,3078,30780
Export,13.72756,100.47063,3079,30790
Export,13.727603,100.470711,3080,30800
Export,13.727647,100.470791,3081,30810
Export,13.72769,100.470872,3082,30820
Export,13.727734,100.470953,3083,30830
Export,13.727777,100.471034,3084,30840
Export,13.727821,100.471115,3085,30850
Export,13.727864,100.471196,3086,30860
Export,13.727908,100.471277,3087,30870
Export,13.7279419,100.4713398,3088,30880
Export,13.7241065,100.4642802,3089,30890
Export,13.724152,100.46436,3090,30900
Export,13.724198,100.464439,3091,30910
Export,13.724244,100.464519,3092,30920
Export,13.72429,100.464598,3093,30930
Export,13.724336,100.464678,3094,30940
Export,13.724382,100.464757,3095,30950
Export,13.724428,100.464837,3096,30960
Export,13.724473,100.464916,3097,30970
Export,13.724519,100.464996,3098,30980
Export,13.724565,100.465075,3099,30990
Export,13.724611,100.465155,3100,31000
Export,13.724643,100.46521,3101,31010
Export,13.7201876,100.457167,3102,31020
Export,13.720232,100.457247,3103,31030
Export,13.720276,100.457328,3104,31040
Export,13.720321,100.457408,3105,31050
Export,13.720365,100.457489,3106,31060
Export,13.720409,100.457569,3107,31070
Export,13.720453,100.45765,3108,31080
Export,13.720498,100.45773,3109,31090
Export,13.720542,100.45781,3110,31100
Export,13.720586,100.457891,3111,31110
Export,13.720631,100.457971,3112,31120
Export,13.720675,100.458052,3113,31130
Export,13.720719,100.458132,3114,31140
Export,13.720764,100.458213,3115,31150
Export,13.720808,100.458293,3116,31160
Export,13.720852,100.458374,3117,31170
Export,13.720897,100.458454,3118,31180
Export,13.720941,100.458534,3119,31190
Export,13.720985,100.458615,3120,31200
Export,13.72103,100.458695,3121,31210
Export,13.721074,100.458776,3122,31220
Export,13.721118,100.458856,3123,31230
Export,13.721163,100.458937,3124,31240
Export,13.721207,100.459017,3125,31250
Export,13.721251,100.459097,3126,31260
Export,13.721295,100.459178,3127,31270
Export,13.72134,100.459258,3128,31280
Export,13.721384,100.459339,3129,31290
Export,13.721428,100.459419,3130,31300
Export,13.721473,100.4595,3131,31310
Export,13.721517,100.45958,3132,31320
Export,13.721561,100.459661,3133,31330
Export,13.721606,100.459741,3134,31340
Export,13.72165,100.459821,3135,31350
Export,13.721694,100.459902,3136,31360
Export,13.721739,100.459982,3137,31370
Export,13.721783,100.460063,3138,31380
Export,13.721827,100.460143,3139,31390
Export,13.721872,100.460224,3140,31400
Export,13.721916,100.460304,3141,31410
Export,13.72196,100.460384,3142,31420
Export,13.722005,100.460465,3143,31430
Export,13.722049,100.460545,3144,31440
Export,13.722093,100.460626,3145,31450
Export,13.722137,100.460706,3146,31460
Export,13.722182,100.460787,3147,31470
Export,13.722226,100.460867,3148,31480
Export,13.72227,100.460948,3149,31490
Export,13.722315,100.461028,3150,31500
Export,13.722359,100.461108,3151,31510
Export,13.722403,100.461189,3152,31520
Export,13.722448,100.461269,3153,31530
Export,13.722492,100.46135,3154,31540
Export,13.722536,100.46143,3155,31550
Export,13.722581,100.461511,3156,31560
Export,13.722625,100.461591,3157,31570
Export,13.722669,100.461671,3158,31580
Export,13.722714,100.461752,3159,31590
Export,13.722758,100.461832,3160,31600
Export,13.722802,100.461913,3161,31610
Export,13.722846,100.461993,3162,31620
Export,13.722891,100.462074,3163,31630
Export,13.722935,100.462154,3164,31640
Export,13.722979,100.462235,3165,31650
Export,13.723024,100.462315,3166,31660
Export,13.723068,100.462395,3167,31670
Export,13.723112,100.462476,3168,31680
Export,13.723157,100.462556,3169,31690
Export,13.723201,100.462637,3170,31700
Export,13.723245,100.462717,3171,31710
Export,13.72329,100.462798,3172,31720
Export,13.723334,100.462878,3173,31730
Export,13.723378,100.462958,3174,31740
Export,13.723423,100.463039,3175,31750
Export,13.723467,100.463119,3176,31760
Export,13.723511,100.4632,3177,31770
Export,13.723555,100.46328,3178,31780
Export,13.7236,100.463361,3179,31790
Export,13.723644,100.463441,3180,31800
Export,13.723688,100.463522,3181,31810
Export,13.723733,100.463602,3182,31820
Export,13.723777,100.463682,3183,31830
Export,13.723821,100.463763,3184,31840
Export,13.723866,100.463843,3185,31850
Export,13.72391,100.463924,3186,31860
Export,13.723954,100.464004,3187,31870
Export,13.723999,100.464085,3188,31880
Export,13.724043,100.464165,3189,31890
Export,13.724087,100.464245,3190,31900
Export,13.7241065,100.4642802,3191,31910
Export,13.7194371,100.4557186,3192,31920
Export,13.719479,100.4558,3193,31930
Export,13.719522,100.455882,3194,31940
Export,13.719564,100.455963,3195,31950
Export,13.719606,100.456045,3196,31960
Export,13.719648,100.456127,3197,31970
Export,13.719691,100.456208,3198,31980
Export,13.719733,100.45629,3199,31990
Export,13.719775,100.456371,3200,32000
Export,13.719818,100.456453,3201,32010
Export,13.71986,100.456535,3202,32020
Export,13.719902,100.456616,3203,32030
Export,13.719944,100.456698,3204,32040
Export,13.719987,100.456779,3205,32050
Export,13.720029,100.456861,3206,32060
Export,13.720071,100.456942,3207,32070
Export,13.720114,100.457024,3208,32080
Export,13.720156,100.457106,3209,32090
Export,13.7201876,100.457167,3210,32100
Export,13.7187492,100.4544741,3211,32110
Export,13.718794,100.454554,3212,32120
Export,13.718838,100.454635,3213,32130
Export,13.718882,100.454715,3214,32140
Export,13.718927,100.454796,3215,32150
Export,13.718971,100.454876,3216,32160
Export,13.719016,100.454956,3217,32170
Export,13.71906,100.455037,3218,32180
Export,13.719105,100.455117,3219,32190
Export,13.719149,100.455197,3220,32200
Export,13.719193,100.455278,3221,32210
Export,13.719238,100.455358,3222,32220
Export,13.719282,100.455439,3223,32230
Export,13.719327,100.455519,3224,32240
Export,13.719371,100.455599,3225,32250
Export,13.719416,100.45568,3226,32260
Export,13.7194371,100.4557186,3227,32270
Export,13.7180822,100.4531008,3228,32280
Export,13.718122,100.453184,3229,32290
Export,13.718163,100.453266,3230,32300
Export,13.718203,100.453349,3231,32310
Export,13.718243,100.453432,3232,32320
Export,13.718283,100.453514,3233,32330
Export,13.718323,100.453597,3234,32340
Export,13.718363,100.45368,3235,32350
Export,13.718404,100.453762,3236,32360
Export,13.718444,100.453845,3237,32370
Export,13.718484,100.453928,3238,32380
Export,13.718524,100.454011,3239,32390
Export,13.718564,100.454093,3240,32400
Export,13.718604,100.454176,3241,32410
Export,13.718645,100.454259,3242,32420
Export,13.718685,100.454341,3243,32430
Export,13.718725,100.454424,3244,32440
Export,13.7187492,100.4544741,3245,32450
Export,13.7177695,100.4525,3246,32460
Export,13.717812,100.452582,3247,32470
Export,13.717854,100.452663,3248,32480
Export,13.717897,100.452745,3249,32490
Export,13.717939,100.452826,3250,32500
Export,13.717982,100.452908,3251,32510
Export,13.718024,100.452989,3252,32520
Export,13.718066,100.453071,3253,32530
Export,13.7180822,100.4531008,3254,32540
Export,13.7171962,100.4508048,3255,32550
Export,13.717226,100.450892,3256,32560
Export,13.717255,100.450979,3257,32570
Export,13.717285,100.451067,3258,32580
Export,13.717314,100.451154,3259,32590
Export,13.717344,100.451241,3260,32600
Export,13.717373,100.451329,3261,32610
Export,13.717403,100.451416,3262,32620
Export,13.717432,100.451503,3263,32630
Export,13.717462,100.451591,3264,32640
Export,13.717492,100.451678,3265,32650
Export,13.717521,100.451765,3266,32660
Export,13.717551,100.451853,3267,32670
Export,13.71758,100.45194,3268,32680
Export,13.71761,100.452027,3269,32690
Export,13.717639,100.452115,3270,32700
Export,13.717669,100.452202,3271,32710
Export,13.717698,100.452289,3272,32720
Export,13.717728,100.452377,3273,32730
Export,13.717757,100.452464,3274,32740
Export,13.7177695,100.4525,3275,32750
Export,13.7165604,100.4487449,3276,32760
Export,13.716588,100.448833,3277,32770
Export,13.716615,100.448921,3278,32780
Export,13.716642,100.449009,3279,32790
Export,13.716669,100.449097,3280,32800
Export,13.716696,100.449186,3281,32810
Export,13.716724,100.449274,3282,32820
Export,13.716751,100.449362,3283,32830
Export,13.716778,100.44945,3284,32840
Export,13.716805,100.449538,3285,32850
Export,13.716832,100.449626,3286,32860
Export,13.71686,100.449714,3287,32870
Export,13.716887,100.449802,3288,32880
Export,13.716914,100.449891,3289,32890
Export,13.716941,100.449979,3290,32900
Export,13.716968,100.450067,3291,32910
Export,13.716996,100.450155,3292,32920
Export,13.717023,100.450243,3293,32930
Export,13.71705,100.450331,3294,32940
Export,13.717077,100.450419,3295,32950
Export,13.717104,100.450507,3296,32960
Export,13.717132,100.450596,3297,32970
Export,13.717159,100.450684,3298,32980
Export,13.717186,100.450772,3299,32990
Export,13.7171962,100.4508048,3300,33000
Export,13.7159768,100.4470497,3301,33010
Export,13.716007,100.447137,3302,33020
Export,13.716037,100.447224,3303,33030
Export,13.716067,100.447311,3304,33040
Export,13.716097,100.447398,3305,33050
Export,13.716127,100.447485,3306,33060
Export,13.716157,100.447573,3307,33070
Export,13.716187,100.44766,3308,33080
Export,13.716217,100.447747,3309,33090
Export,13.716247,100.447834,3310,33100
Export,13.716277,100.447921,3311,33110
Export,13.716307,100.448008,3312,33120
Export,13.716337,100.448096,3313,33130
Export,13.716367,100.448183,3314,33140
Export,13.716397,100.44827,3315,33150
Export,13.716427,100.448357,3316,33160
Export,13.716457,100.448444,3317,33170
Export,13.716487,100.448531,3318,33180
Export,13.716517,100.448619,3319,33190
Export,13.716547,100.448706,3320,33200
Export,13.7165604,100.4487449,3321,33210
Export,13.7155261,100.445643,3322,33220
Export,13.715554,100.445731,3323,33230
Export,13.715582,100.445819,3324,33240
Export,13.715611,100.445906,3325,33250
Export,13.715639,100.445994,3326,33260
Export,13.715667,100.446082,3327,33270
Export,13.715695,100.44617,3328,33280
Export,13.715723,100.446258,3329,33290
Export,13.715751,100.446346,3330,33300
Export,13.715779,100.446433,3331,33310
Export,13.715807,100.446521,3332,33320
Export,13.715836,100.446609,3333,33330
Export,13.715864,100.446697,3334,33340
Export,13.715892,100.446785,3335,33350
Export,13.71592,100.446872,3336,33360
Export,13.715948,100.44696,3337,33370
Export,13.715976,100.447048,3338,33380
Export,13.7159768,100.4470497,3339,33390
Export,13.7151848,100.4445567,3340,33400
Export,13.715212,100.444645,3341,33410
Export,13.71524,100.444733,3342,33420
Export,13.715268,100.444821,3343,33430
Export,13.715295,100.444909,3344,33440
Export,13.715323,100.444997,3345,33450
Export,13.715351,100.445085,3346,33460
Export,13.715378,100.445173,3347,33470
Export,13.715406,100.445261,3348,33480
Export,13.715434,100.445349,3349,33490
Export,13.715461,100.445437,3350,33500
Export,13.715489,100.445525,3351,33510
Export,13.715517,100.445612,3352,33520
Export,13.7155261,100.445643,3353,33530
Export,13.7147705,100.4432639,3354,33540
Export,13.714799,100.443352,3355,33550
Export,13.714827,100.44344,3356,33560
Export,13.714855,100.443527,3357,33570
Export,13.714883,100.443615,3358,33580
Export,13.714911,100.443703,3359,33590
Export,13.714939,100.443791,3360,33600
Export,13.714967,100.443879,3361,33610
Export,13.714996,100.443966,3362,33620
Export,13.715024,100.444054,3363,33630
Export,13.715052,100.444142,3364,33640
Export,13.71508,100.44423,3365,33650
Export,13.715108,100.444318,3366,33660
Export,13.715136,100.444405,3367,33670
Export,13.715164,100.444493,3368,33680
Export,13.7151848,100.4445567,3369,33690
Export,13.7145359,100.4425665,3370,33700
Export,13.714565,100.442654,3371,33710
Export,13.714595,100.442741,3372,33720
Export,13.714624,100.442829,3373,33730
Export,13.714653,100.442916,3374,33740
Export,13.714683,100.443003,3375,33750
Export,13.714712,100.443091,3376,33760
Export,13.714742,100.443178,3377,33770
Export,13.7147705,100.4432639,3378,33780
Export,13.7144004,100.4421481,3379,33790
Export,13.714429,100.442236,3380,33800
Export,13.714457,100.442324,3381,33810
Export,13.714486,100.442411,3382,33820
Export,13.714514,100.442499,3383,33830
Export,13.7145359,100.4425665,3384,33840
Export,13.7143066,100.4418799,3385,33850
Export,13.714337,100.441967,3386,33860
Export,13.714367,100.442054,3387,33870
Export,13.714398,100.442141,3388,33880
Export,13.7144004,100.4421481,3389,33890
Export,13.7134676,100.4392782,3390,33900
Export,13.713496,100.439366,3391,33910
Export,13.713524,100.439454,3392,33920
Export,13.713553,100.439541,3393,33930
Export,13.713581,100.439629,3394,33940
Export,13.713609,100.439717,3395,33950
Export,13.713637,100.439805,3396,33960
Export,13.713666,100.439893,3397,33970
Export,13.713694,100.43998,3398,33980
Export,13.713722,100.440068,3399,33990
Export,13.713751,100.440156,3400,34000
Export,13.713779,100.440244,3401,34010
Export,13.713807,100.440331,3402,34020
Export,13.713836,100.440419,3403,34030
Export,13.713864,100.440507,3404,34040
Export,13.713892,100.440595,3405,34050
Export,13.71392,100.440682,3406,34060
Export,13.713949,100.44077,3407,34070
Export,13.713977,100.440858,3408,34080
Export,13.714005,100.440946,3409,34090
Export,13.714034,100.441033,3410,34100
Export,13.714062,100.441121,3411,34110
Export,13.71409,100.441209,3412,34120
Export,13.714119,100.441297,3413,34130
Export,13.714147,100.441384,3414,34140
Export,13.714175,100.441472,3415,34150
Export,13.714203,100.44156,3416,34160
Export,13.714232,100.441648,3417,34170
Export,13.71426,100.441735,3418,34180
Export,13.714288,100.441823,3419,34190
Export,13.7143066,100.4418799,3420,34200
Export,13.7132487,100.4386022,3421,34210
Export,13.713277,100.43869,3422,34220
Export,13.713306,100.438778,3423,34230
Export,13.713334,100.438865,3424,34240
Export,13.713362,100.438953,3425,34250
Export,13.713391,100.439041,3426,34260
Export,13.713419,100.439129,3427,34270
Export,13.713448,100.439216,3428,34280
Export,13.7134676,100.4392782,3429,34290
Export,13.7131549,100.438216,3430,34300
Export,13.713177,100.438306,3431,34310
Export,13.713198,100.438395,3432,34320
Export,13.71322,100.438485,3433,34330
Export,13.713242,100.438575,3434,34340
Export,13.7132487,100.4386022,3435,34350
Export,13.7130507,100.4370251,3436,34360
Export,13.713059,100.437117,3437,34370
Export,13.713067,100.437209,3438,34380
Export,13.713075,100.437301,3439,34390
Export,13.713083,100.437393,3440,34400
Export,13.713091,100.437486,3441,34410
Export,13.713099,100.437578,3442,34420
Export,13.713107,100.43767,3443,34430
Export,13.713115,100.437762,3444,34440
Export,13.713123,100.437854,3445,34450
Export,13.713131,100.437946,3446,34460
Export,13.713139,100.438038,3447,34470
Export,13.713147,100.43813,3448,34480
Export,13.7131549,100.438216,3449,34490
Export,13.7128214,100.4343214,3450,34500
Export,13.712829,100.434414,3451,34510
Export,13.712837,100.434506,3452,34520
Export,13.712845,100.434598,3453,34530
Export,13.712853,100.43469,3454,34540
Export,13.71286,100.434782,3455,34550
Export,13.712868,100.434874,3456,34560
Export,13.712876,100.434966,3457,34570
Export,13.712884,100.435058,3458,34580
Export,13.712892,100.43515,3459,34590
Export,13.7129,100.435243,3460,34600
Export,13.712907,100.435335,3461,34610
Export,13.712915,100.435427,3462,34620
Export,13.712923,100.435519,3463,34630
Export,13.712931,100.435611,3464,34640
Export,13.712939,100.435703,3465,34650
Export,13.712946,100.435795,3466,34660
Export,13.712954,100.435887,3467,34670
Export,13.712962,100.43598,3468,34680
Export,13.71297,100.436072,3469,34690
Export,13.712978,100.436164,3470,34700
Export,13.712985,100.436256,3471,34710
Export,13.712993,100.436348,3472,34720
Export,13.713001,100.43644,3473,34730
Export,13.713009,100.436532,3474,34740
Export,13.713017,100.436624,3475,34750
Export,13.713025,100.436716,3476,34760
Export,13.713032,100.436809,3477,34770
Export,13.71304,100.436901,3478,34780
Export,13.713048,100.436993,3479,34790
Export,13.7130507,100.4370251,3480,34800
Export,13.7126963,100.4324063,3481,34810
Export,13.712702,100.432499,3482,34820
Export,13.712708,100.432591,3483,34830
Export,13.712714,100.432683,3484,34840
Export,13.71272,100.432775,3485,34850
Export,13.712726,100.432868,3486,34860
Export,13.712732,100.43296,3487,34870
Export,13.712738,100.433052,3488,34880
Export,13.712745,100.433144,3489,34890
Export,13.712751,100.433237,3490,34900
Export,13.712757,100.433329,3491,34910
Export,13.712763,100.433421,3492,34920
Export,13.712769,100.433513,3493,34930
Export,13.712775,100.433606,3494,34940
Export,13.712781,100.433698,3495,34950
Export,13.712787,100.43379,3496,34960
Export,13.712793,100.433882,3497,34970
Export,13.712799,100.433975,3498,34980
Export,13.712805,100.434067,3499,34990
Export,13.712811,100.434159,3500,35000
Export,13.712817,100.434251,3501,35010
Export,13.7128214,100.4343214,3502,35020
Export,13.7126337,100.431827,3503,35030
Export,13.712644,100.431919,3504,35040
Export,13.712654,100.432011,3505,35050
Export,13.712663,100.432103,3506,35060
Export,13.712673,100.432195,3507,35070
Export,13.712683,100.432287,3508,35080
Export,13.712693,100.432378,3509,35090
Export,13.7126963,100.4324063,3510,35100
Export,13.7124566,100.4295686,3511,35110
Export,13.712464,100.429661,3512,35120
Export,13.712471,100.429753,3513,35130
Export,13.712478,100.429845,3514,35140
Export,13.712486,100.429937,3515,35150
Export,13.712493,100.430029,3516,35160
Export,13.7125,100.430122,3517,35170
Export,13.712507,100.430214,3518,35180
Export,13.712514,100.430306,3519,35190
Export,13.712522,100.430398,3520,35200
Export,13.712529,100.43049,3521,35210
Export,13.712536,100.430582,3522,35220
Export,13.712543,100.430675,3523,35230
Export,13.712551,100.430767,3524,35240
Export,13.712558,100.430859,3525,35250
Export,13.712565,100.430951,3526,35260
Export,13.712572,100.431043,3527,35270
Export,13.712579,100.431135,3528,35280
Export,13.712587,100.431228,3529,35290
Export,13.712594,100.43132,3530,35300
Export,13.712601,100.431412,3531,35310
Export,13.712608,100.431504,3532,35320
Export,13.712616,100.431596,3533,35330
Export,13.712623,100.431688,3534,35340
Export,13.71263,100.431781,3535,35350
Export,13.7126337,100.431827,3536,35360
Export,13.7123106,100.4274013,3537,35370
Export,13.712317,100.427494,3538,35380
Export,13.712323,100.427586,3539,35390
Export,13.712329,100.427678,3540,35400
Export,13.712335,100.42777,3541,35410
Export,13.712342,100.427863,3542,35420
Export,13.712348,100.427955,3543,35430
Export,13.712354,100.428047,3544,35440
Export,13.71236,100.428139,3545,35450
Export,13.712367,100.428232,3546,35460
Export,13.712373,100.428324,3547,35470
Export,13.712379,100.428416,3548,35480
Export,13.712385,100.428508,3549,35490
Export,13.712391,100.4286,3550,35500
Export,13.712398,100.428693,3551,35510
Export,13.712404,100.428785,3552,35520
Export,13.71241,100.428877,3553,35530
Export,13.712416,100.428969,3554,35540
Export,13.712422,100.429062,3555,35550
Export,13.712429,100.429154,3556,35560
Export,13.712435,100.429246,3557,35570
Export,13.712441,100.429338,3558,35580
Export,13.712447,100.429431,3559,35590
Export,13.712454,100.429523,3560,35600
Export,13.7124566,100.4295686,3561,35610
Export,13.7122585,100.4265216,3562,35620
Export,13.712264,100.426614,3563,35630
Export,13.712269,100.426706,3564,35640
Export,13.712275,100.426798,3565,35650
Export,13.71228,100.426891,3566,35660
Export,13.712286,100.426983,3567,35670
Export,13.712291,100.427075,3568,35680
Export,13.712297,100.427168,3569,35690
Export,13.712302,100.42726,3570,35700
Export,13.712308,100.427352,3571,35710
Export,13.7123106,100.4274013,3572,35720
Export,13.7121126,100.4248693,3573,35730
Export,13.712121,100.424961,3574,35740
Export,13.712129,100.425053,3575,35750
Export,13.712137,100.425146,3576,35760
Export,13.712145,100.425238,3577,35770
Export,13.712153,100.42533,3578,35780
Export,13.712161,100.425422,3579,35790
Export,13.71217,100.425514,3580,35800
Export,13.712178,100.425606,3581,35810
Export,13.712186,100.425698,3582,35820
Export,13.712194,100.42579,3583,35830
Export,13.712202,100.425882,3584,35840
Export,13.71221,100.425974,3585,35850
Export,13.712218,100.426066,3586,35860
Export,13.712226,100.426159,3587,35870
Export,13.712235,100.426251,3588,35880
Export,13.712243,100.426343,3589,35890
Export,13.712251,100.426435,3590,35900
Export,13.7122585,100.4265216,3591,35910
Export,13.7119875,100.4233888,3592,35920
Export,13.711995,100.423481,3593,35930
Export,13.712003,100.423573,3594,35940
Export,13.712011,100.423665,3595,35950
Export,13.712019,100.423757,3596,35960
Export,13.712026,100.423849,3597,35970
Export,13.712034,100.423942,3598,35980
Export,13.712042,100.424034,3599,35990
Export,13.71205,100.424126,3600,36000
Export,13.712058,100.424218,3601,36010
Export,13.712065,100.42431,3602,36020
Export,13.712073,100.424402,3603,36030
Export,13.712081,100.424494,3604,36040
Export,13.712089,100.424586,3605,36050
Export,13.712096,100.424678,3606,36060
Export,13.712104,100.424771,3607,36070
Export,13.712112,100.424863,3608,36080
Export,13.7121126,100.4248693,3609,36090
Export,13.7119146,100.4223695,3610,36100
Export,13.711921,100.422462,3611,36110
Export,13.711928,100.422554,3612,36120
Export,13.711934,100.422646,3613,36130
Export,13.711941,100.422738,3614,36140
Export,13.711948,100.422831,3615,36150
Export,13.711954,100.422923,3616,36160
Export,13.711961,100.423015,3617,36170
Export,13.711967,100.423107,3618,36180
Export,13.711974,100.423199,3619,36190
Export,13.711981,100.423292,3620,36200
Export,13.711987,100.423384,3621,36210
Export,13.7119875,100.4233888,3622,36220
Export,13.7117895,100.4209211,3623,36230
Export,13.711797,100.421013,3624,36240
Export,13.711805,100.421105,3625,36250
Export,13.711813,100.421197,3626,36260
Export,13.711821,100.42129,3627,36270
Export,13.711829,100.421382,3628,36280
Export,13.711837,100.421474,3629,36290
Export,13.711845,100.421566,3630,36300
Export,13.711853,100.421658,3631,36310
Export,13.711861,100.42175,3632,36320
Export,13.711869,100.421842,3633,36330
Export,13.711877,100.421934,3634,36340
Export,13.711885,100.422026,3635,36350
Export,13.711893,100.422118,3636,36360
Export,13.711901,100.422211,3637,36370
Export,13.711909,100.422303,3638,36380
Export,13.7119146,100.4223695,3639,36390
Export,13.711654,100.4193762,3640,36400
Export,13.711662,100.419468,3641,36410
Export,13.71167,100.41956,3642,36420
Export,13.711678,100.419652,3643,36430
Export,13.711686,100.419745,3644,36440
Export,13.711694,100.419837,3645,36450
Export,13.711702,100.419929,3646,36460
Export,13.711711,100.420021,3647,36470
Export,13.711719,100.420113,3648,36480
Export,13.711727,100.420205,3649,36490
Export,13.711735,100.420297,3650,36500
Export,13.711743,100.420389,3651,36510
Export,13.711751,100.420481,3652,36520
Export,13.711759,100.420573,3653,36530
Export,13.711767,100.420665,3654,36540
Export,13.711775,100.420758,3655,36550
Export,13.711783,100.42085,3656,36560
Export,13.7117895,100.4209211,3657,36570
Export,13.7112944,100.4145857,3658,36580
Export,13.711301,100.414678,3659,36590
Export,13.711308,100.41477,3660,36600
Export,13.711315,100.414862,3661,36610
Export,13.711322,100.414954,3662,36620
Export,13.711329,100.415047,3663,36630
Export,13.711336,100.415139,3664,36640
Export,13.711343,100.415231,3665,36650
Export,13.71135,100.415323,3666,36660
Export,13.711357,100.415415,3667,36670
Export,13.711364,100.415508,3668,36680
Export,13.711371,100.4156,3669,36690
Export,13.711377,100.415692,3670,36700
Export,13.711384,100.415784,3671,36710
Export,13.711391,100.415876,3672,36720
Export,13.711398,100.415969,3673,36730
Export,13.711405,100.416061,3674,36740
Export,13.711412,100.416153,3675,36750
Export,13.711419,100.416245,3676,36760
